,Unnamed: 0.1,Unnamed: 0,id,sentence,label,codemixed
2611,4409,13056,92478,@USER Well she is dumb as a box of rocks so will give her a pass,OFF,0
19,34,11751,52779,@USER @USER @USER @USER Oh God. This hurts my brain. No one can libel anybody. Internet companies can control thier content in any way they want. But claiming Twitter is libeling Jones is an entirely separate issue from the bullshit censorship claim.   Just...work it out before you tweet.,NOT,0
5099,8658,699,68888,@USER @USER @USER The vast majority of guns on Chicago streets come from neighboring Indiana. States with toughest laws &amp; a way to keep guns out have lowest gun-related murder rates. (ala Hawaii) Smart gun control works!,NOT,0
5067,8604,4716,20061,@USER Absolutely. We conservatives have another strong lady to lead our country 2019.,NOT,0
902,1518,12746,61580,@USER A liberal anarchist coup d'etat gang runs rampant &amp; a GOP AG does nothing. Liberals prove to be the biggest hate group in USA. The leftstream media cheers them on while excoriating duly elected President of the United States 24/7. ANTIFA openly advocates killing cops. Silence,NOT,0
4472,7565,12242,49964,@USER I understand Annie she is stuck in between ! I understand her !,NOT,0
2913,4903,10017,12532,@USER Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!,OFF,0
3075,5195,5410,30496,@USER looks so so good 🔥🔥🔥🔥🔥 URL,NOT,0
2595,4382,2361,93066,@USER @USER @USER @USER Just give up. You are desperate to spread hate &amp; the more you do the more we send love to the victim. You have lost your humanity. Stop and think what you are trying to achieve because you look like you want to start a war on innocent people.,NOT,0
318,523,7793,93937,"@USER My favorite is If you play the genocide path you are a mass murderer in real life"".""",OFF,0
2639,4448,11315,30893,@USER What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,OFF,0
1203,2055,2843,91621,@USER B.S. How much fake data has big pharma fed you. You are penalizing adults who vaping has helped. You have a far bigger problem with teen alcohol sales and flavored wine coolers. Try reading a legit study.  URL,NOT,0
297,490,9513,37113,@USER @USER @USER come on.  Nicco had excuses not to fight Shev twice already and then 24 hrs from fight can't make weight.  She is not a champ.  Heck she was a TV show champ at best,NOT,0
3858,6529,10075,21920,@USER keep up all you do blair you are an incredible person,NOT,0
3112,5267,9955,86953,- Man of Steel: Ok - Batman v Superman: Ok - Suicide Squad: Boring - Justice League: Bad  😔 🤦‍♂️   Reboot. Keep Wonder Woman as she is. Do something with time travel or altered timelines or something.,NOT,0
4922,8341,319,38043,@USER @USER @USER This leftist is what is wrong in liberal colleges. More ppl and students will come out and will unmask this corrupt woman who is determined to destroy a good judge because she wants only liberals in the courts. @USER  @USER  @USER,OFF,0
2707,4572,4957,38875,"@USER Another Dem-run sanctuary city"" with strict gun control laws . . . the ultimate fail.""",NOT,0
4456,7534,5382,85303,@USER It's great to see you posting this. It shows everyone the disrespect you have for teachers and their role. And it proves that you are wholly unsuitable for any position in parliament.,NOT,0
75,124,8361,20038,@USER @USER @USER @USER Everyone has a life story - that is no excuse for being aggressive. If anyone is to blame it is the producer for inviting KW onto the show. She is clearly not well &amp; shouldn’t have been put in a position where that could happen. Her management should not have allowed it either!,OFF,0
1731,2954,1294,10376,@USER Boner hasn't lived in real world for 40 years.,NOT,0
3330,5643,4868,84629,Open borders will bring this to America! Dems are brainless! Vote red like your life depends on it because it does! #KAG #MAGA URL,OFF,0
3313,5604,11368,79256,@USER Zarries didn’t start this conversation! It was a larry shipper that trash talked our ship!! So how about y’all petty ass larries stay out of our mention eh?!!,OFF,0
4206,7100,4576,67126,@USER love .. she is fabulous 🐈💜💜💜💜💜💜💜💜💜💜💜💖,NOT,0
4873,8264,9068,10465,@USER Well said buddy well said ! You are 100 💯 right,NOT,0
2071,3529,12692,27901,@USER My nurse friend always looking out for me 💙 Yeah it's a bit of a wet cough :/  The doctor I dealt with earlier wouldn't tell me anything and basically threw a prescription for antibiotics at me... which I assume means that he is thinking I possibly have a chest infection? 👀,NOT,0
3622,6117,4823,34747,@USER Agreed. If she is telling the truth. And thats a mighty BIG IF.  I was sexually assaulted over 35 years ago and remember everything about the incident. Everything.,NOT,0
5330,9047,9642,35753,@USER @USER In the criminal world of the democrats &amp; liberals this is exactly how it works!!,OFF,0
1864,3180,657,32074,@USER @USER @USER I should wash your mouth out with soap for saying that! I have the utmost respect and admiration for our cops. I don’t have that for dirt bags who would break into my home.  Gun control means a steady hand not an empty one. Go talk to Antifa buddies about being a drain,OFF,0
2548,4299,586,48529,@USER @USER @USER Alaska Girl chiming in...if Murkowski votes yes she is done for!! From what I know most native tribes have told her to vote no! Kavanaugh on scotus would decimate Alaska Natives!!,NOT,0
3381,5719,8863,34508,@USER @USER @USER @USER @USER No it's not.  Too many people in and around government want to asset strip the NHS and sell it off to profiteers on an ideological whim. That they're doing this against the will of the British people smacks of arrogance and greed.,NOT,0
1615,2768,11124,60876,@USER Because Obama has zero accomplishments. He is the worst President r leader of any country hands down. It shows the liberal lunacy when they worship a total loser. They don't know what they want..no party goals. nothing except complain about TRUMPS accomplishments. Fu*k liberals.,OFF,0
744,1266,1585,72917,@USER @USER I hope you are voting for @USER on Thursday.,NOT,0
4056,6844,5208,58403,@USER Good,NOT,0
3024,5114,10296,73966,@USER . She is my life saver❤. URL,NOT,0
363,607,1627,23667,@USER There must be a cash prize or something for whoever comes up with the first “conservatives pounce” take.,OFF,0
5281,8965,12139,55005,@USER The cunt who’s 1st EU is doing it URL,OFF,0
1409,2429,12739,49252,@USER Be like Haiti and Obama and Clinton,NOT,0
418,703,6886,31419,@USER @USER I wonder if the Liberals realize how much the jihadis despise them? Probably not.,NOT,0
156,257,10452,97062,@USER @USER I feel sorry for liberals after Far-left hijacked their name,NOT,0
4928,8350,10717,98495,@USER @USER @USER @USER Who is fawning? And who are you to decide who is and who isn't reasonable? It is fully possible to be reasonable and still be wrong. I'm guessing you have never watched Daves show and are going by what you have heard from people you are fawning over.,OFF,0
994,1682,12979,31995,@USER @USER Of course they are.  She either agrees to testify on Mon or they vote on Friday and life moves on until the next obstruction from the lunatic liberals,NOT,0
3129,5293,12598,79621,@USER I’ll be watching! I feel like it’s less of a ‘by the end of this everyone will stan Jake Paul’ and more of a ‘analyzing what makes Jake Paul the way that he is and trying to understand him psychologically’,NOT,0
113,184,12298,94239,@USER I love your momma. She is me,NOT,0
5024,8518,2060,15345,"#stcshooting To the kneejerk people crying for gun control"" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law.""",OFF,0
2768,4678,8558,61188,@USER Or a mongoose that goes after a King Cobra despite knowing one bite can off him. I’m a big animal analogy guy,NOT,0
3820,6473,2495,33164,56 million defenseless people were rounded up and exterminated in the 20th Century because  of gun control.,NOT,0
2731,4618,4373,39663,@USER The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.,OFF,0
4383,7421,2200,76932,@USER You don't know her she is Senegalese 😂😂,NOT,0
3219,5437,1359,56256,@USER There aren't many instances I've been in where you can just admire the woman's physique. If i spend too long looking at a woman's bits it all comes into question. Porn allows an up close personal experience for as long as I like with no challenges. except of course getting caught,NOT,0
714,1213,8326,66883,@USER WHAT THE FUCK,OFF,0
1025,1733,10211,49000,@USER @USER @USER So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?,NOT,0
4572,7735,12939,47669,@USER Believe in something. Even if it means sacrificing everything - like Hitler did,NOT,0
1271,2183,10204,12248,@USER @USER You are part of the problem. You are the racist.  Wanna address this ? @USER  @USER,OFF,0
1645,2815,3924,34825,"@USER Yes, watching an elitist prima donna toss a tantrum on the court when she is called out &amp; penalized for ('cheating') getting coaching is pretty entertaining! HER COACH EVEN ADMITTED, I WAS COACHING HER."" Now, back to our regularly scheduled sanity, rule of law &amp; accountability!""",NOT,0
937,1583,5249,48464,@USER Remember when Liberals were called the snowflakes? Conservatives now have the sads about a hollywood award show.,NOT,0
4346,7346,1612,70372,@USER @USER He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats!,OFF,0
3542,5999,4719,13406,@USER @USER Brought at different times and no space on any coach. She is so red and blue that she said she’d travel next to a ‘random’ of she had to!!,NOT,0
2849,4805,2324,31252,@USER You are ridiculous and need to retire!,OFF,0
2974,5015,205,52375,"(1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.""  (3) Who buys .22 caliber handguns? Why? URL",NOT,0
3147,5326,9456,43957,@USER Saudi dispute with Canada may lose business,NOT,0
1207,2061,12251,24753,@USER I'm so sorry for your loss and for everyone blaming you yet it was out of your control. You are still an amazing person keep your head up.,NOT,0
5027,8522,2164,33194,@USER Trump will never be a free range chicken again  He is a danger to the world while under constant surveillance and scrutiny   Imagine him gallivanting around the world with the little scraps of actual intel he does know completely unfettered  Just don't see it happening,OFF,0
2270,3839,6758,79883,@USER The @USER are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL,NOT,0
3411,5771,9532,65592,@USER Wasn't Lois C.K's issue asking inappropriate questions ? - so he is being put into the same category as racists / people who assault others sexually ... seems a bit over the top if that's the case. I remember when we used to use the law to decide a persons guilt / punishment.,NOT,0
5601,9512,11647,33616,@USER Never going to happen. Bernier split that party. They won’t be in power. All the hard core conservatives out west are with Bernier.,NOT,0
665,1121,12602,45129,@USER @USER Harrison Ford is NOT using renewable energy to power his home. He is using the same power plant the rest of the neighborhood is using. And that power plant is releasing toxins up into the air.,NOT,0
4937,8364,1881,10670,@USER Holy fuck I’m so sorry someone violated your trust like that,OFF,0
1861,3175,12002,17565,@USER Too many Republicans/Conservatives perennially bringing a knife to a gun fight is how Connecticut has ended up a basket case state.  If you can't stomach matching your adversaries aggression level you will get steamrolled.  Every 4th grader knows this.,OFF,0
2179,3698,11391,23247,@USER @USER I am talking about Brett. He is the one that is in trouble if he doesn't win and make a big move,NOT,0
1865,3182,1409,70752,@USER @USER @USER There’s actually republican cities that have higher crime rate than Chicago URL,NOT,0
3552,6011,486,16113,"@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL",NOT,0
2187,3714,2568,76142,@USER The one thing mr Morrison has achieved is to demonstrate how unsuitable he is to the role.,NOT,0
1584,2717,12782,14420,@USER There is almost no one that liberals won't insult in defense of their ideological agenda,NOT,0
1166,1984,3561,67634,@USER currently URL,NOT,0
2233,3786,9852,77275,@USER Blame the rush Feinstein. She sat on this for two months. You and your party drove this timeline on purpose. Live w it. I hope someday someone accuses you of something and you watch your entire life’s work disappear. He is a person w a family. Remember that!,NOT,0
1501,2578,5659,28395,@USER @USER You are but Rider always makes me aware when you are late for him so late is late no mater who you are meeting. 😂,NOT,0
991,1676,957,56419,@USER Then it’s time to indict trump if you are pro-law.,NOT,0
5164,8767,9130,72919,@USER you realize she is being tricky with the wording on purpose. she is not saying the kids in the ice centers are being mistreated.,NOT,0
1158,1974,1715,18560,@USER No and they’re expensive ass hell,OFF,0
5248,8910,2322,50490,@USER And the Liberals are saying Republicans are separating this country by color. Hypocrites.,OFF,0
1453,2493,12393,67662,@USER You know as well as I do that race hustling is all the liberals have.,NOT,0
5461,9277,6559,59730,@USER @USER takes a break from fluffing the @USER,NOT,0
535,908,2379,57552,@USER Only Trump could get Liberals to scream bloody hell at open transparency.,OFF,0
451,765,6006,66629,@USER @USER What an interview Evanne!!! So honest and right from the heart. Really moving to hear your personal thoughts on crucial aspects of your life. Fair play to you. You are an amazing person.,NOT,0
3672,6194,3586,56067,@USER So dam sexy!,NOT,0
2496,4210,5388,33184,@USER You are all set! I have sent an email to your Gmail account to indicate the update. Have a great day! *HJF,NOT,0
2466,4169,8819,34856,"@USER Eminem did gun control"" a machine gun kelly come back""",NOT,0
2976,5023,6842,80181,@USER And the last one when she is with herself. The truest personality.,NOT,0
627,1052,3855,16387,@USER You were made a fooln of last night by Kavanaugh so like a spiteful child seeking attention youngo on your wide eyed rant. You are an embarrassment to the chamber and this country,OFF,0
54,88,2044,79998,@USER @USER So death tolls are determined by studies and computer programs?,NOT,0
330,540,7340,60885,@USER Evil man. How would YOU know,NOT,0
4390,7432,9550,35021,@USER @USER I apologize if you inferred I was calling you Antifa. I was qualifying one of my many reasons for owning an arsenal.,NOT,0
5468,9288,11000,79182,@USER YOU ARE SO CORRECT JIN IS A WHOLE CRACKHEAD,NOT,0
2991,5055,13079,12747,@USER a perfect description of ANTiFA. Fascist shit bags.,OFF,0
128,209,5525,52722,#Liberal #activist calls for #banning #MEN via “man control” since gun control isn’t having the desired effect – URL URL,NOT,0
3696,6236,5589,92887,"@USER @USER @USER @USER What you're doing is so irresponsible &amp; I believe that ur smart enough to understand how evil you are. If the FBI or JD had some plot to thwart DT, all they had to do was leak"" to the press that he was being investigated. They DID NO SUCH THING. U know you're wrong, that's evil!""",OFF,0
2964,5000,1587,16721,@USER Does one bring the other? #Sex #War See Penthouse magazine in the 1980's.  Sex followed by guns.,OFF,0
3347,5665,12517,38775,@USER Please leave my girlfriend alone I know she is too good yall don't understand.,NOT,0
950,1601,2812,37507,@USER I’m praying he is caught in every illegal activity that he’s involved in! He has a very explosive anger issue! He’s like a child that throws a dangerous tantrum when someone doesn’t agree with him. I wonder how he treats women?,NOT,0
1637,2804,7220,38880,"@USER I know you're here, and I do like you, a lot. But he is all I have left and I'm not going to lose him. Not again.""""",NOT,0
409,688,12734,68655,@USER @USER So how do propose a ward deal with this? Put the gay/lesbian youth with the opposite gender? Or segregate them from the other kids entirely (awful idea). I’m just going to assume @USER has more experience and knows what he is talking about here.,OFF,0
4587,7771,8491,76634,@USER @USER omg this will be so good!!,NOT,0
5430,9213,765,57305,@USER @USER @USER @USER @USER @USER @USER Lie about what? Certainly not about you throwing gun control &amp; accountability out the window once an illegal is involved.  And “a” hollering? Are you seeing shit AND hearing voices?,OFF,0
1598,2740,494,73203,@USER Couldn't care less about either one of them.,NOT,0
5510,9356,994,40265,*a shooting happens in a country with gun control laws for the first time in literally decades*  Y'all: BUT THE GUN LAWS SHOULD'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS  *meanwhile another school shooting happens in America*,NOT,0
1988,3384,7002,83409,@USER Even Antifa are mocking him now 😂,NOT,0
3368,5699,6850,50938,@USER You are a bitter hateful woman who is ruining herself. URL,OFF,0
2528,4263,1183,88710,@USER GOOD BITCH!!! The hood missed you 😂 crazy thing is i just was saying how em smoke out by your house used to be lit everyday,OFF,0
4172,7047,6609,19421,@USER The voters have decided about gun control. They have gotten bloodshed on a daily basis.,NOT,0
2641,4452,673,66579,@USER @USER Liberals cannot imagine a circumstance where they are forced to defend themselves or their family from violence.  They imagine such an eventuality to be beyond the realm of possibility and they foolishly believe that the police will arrive quickly enough to save them.,OFF,0
2900,4885,1690,59049,@USER God save us from that catastrophe,NOT,0
4523,7661,11832,38013,@USER He is gonna be OP asf for the first few weeks URL,NOT,0
5010,8499,3396,51746,@USER @USER So Alyssa you saying he’s guilty?  What ever happened to innocent before guilty?  And if he is innocent would you at least tweet an apology?  Shut up and answer the tweet.,OFF,0
4558,7716,3157,38672,@USER @USER @USER That is exactly what liberals and Dems think about people on the right. It's funny how we've been pitted against each other when really our interests are all very similar with just some nuances. I'm a criminal defense attorney and I fight every day to protect our bill of rights.,NOT,0
4772,8096,10216,29674,@USER @USER @USER Because the accuser didn't have time to delete all her radical leftist tweets by then.,NOT,0
981,1658,13198,45987,@USER Cats are just special dogs,NOT,0
5327,9042,8115,89246,@USER @USER Can u fuck off already,OFF,0
1038,1751,8687,50330,@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.,OFF,0
139,228,3121,32524,@USER Fuck off,OFF,0
162,265,1274,54987,@USER republicans /conservatives are the most disgusting people,OFF,0
2047,3490,5482,33048,@USER another judge that first blames the tool then wants to make them dangerous to the legitimate user guess we know wher he is on gun control OUT TO LUNCH  your honor sir!,OFF,0
907,1528,7747,56208,@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.,OFF,0
925,1566,2319,89848,. there he is; theirs the first baby; growing so fast; how cute; fabulous to see him again thanks for sharing # URL,NOT,0
2095,3567,12788,25753,"@USER @USER please tell BBC viewers that the @USER caused the biggest fall in the number of new affordable homes!  They are not going to solve a crisis"" they caused!""",NOT,0
4514,7645,12011,52777,@USER @USER John.  You are winning them over one by one.  Be patient.,NOT,0
505,856,6985,10825,@USER @USER I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”,OFF,0
1783,3032,9733,36271,"@USER Hits a home run against Antifa, KKK, White Supremacy and the Left with Leftists Claim Facts Are ""Aggressive"""" #WalkAway #Q #QAnon  #QArmy  #VoteRed2018  URL",NOT,0
4288,7244,300,20322,"#MAGA people are very low IQ. GDP Growth"" means LITERALLY NOTHING. In no way does this translate to higher income for white familes or individuals. All that billions goes to companies or government.   And what jobs did he create? Labour which pays less than living wage lmao? URL",OFF,0
4582,7756,12626,80628,@USER @USER POTUS is there right now. He will do all he can to help these people and it is heart felt.  He will not politicize this like you liberals do.,NOT,0
5582,9481,10038,93437,@USER @USER Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!,OFF,0
2385,4027,7868,16718,@USER @USER I thought the Krebs trials couldn't say one way or the other if this was effective. So as usual @USER giving more money to their friends,NOT,0
4683,7936,12198,63243,@USER Looks like #antifa to me....just saying. URL,NOT,0
3207,5420,4949,68900,"@USER @USER should careful!!  all things will use to against him, It's kind of a hit job by Someone or a Group?? That's Interview"" was used to victimize him, he should be careful to act from now on!!""",NOT,0
499,847,6527,99832,@USER I am definitely for antifa members getting themselves killed.,OFF,0
5545,9419,3677,72081,@USER @USER @USER Over here gun control is unconstitutional so the 2A protects us shooters that just want to shoot down range.,NOT,0
5598,9507,5853,90169,@USER @USER I wouldn't doubt anything the unhinged witch would do.She's a leftest nutty Professor with a mentally ill past.She has no business teaching anyone!I suspect she is a closet ANTIFA member pd by Soros. Psycho was going to do the same thing to Gorsuch.  #LockHerUp in a mental ward!,OFF,0
2894,4878,5542,31470,@USER She is so beautiful @USER thank you!!🌺,NOT,0
2971,5012,11174,71786,@USER @USER @USER @USER Using that thought/conspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that. The perfect pawn would play fearful of  the process thereby helping confuse &amp; prolong the process.,OFF,0
1872,3195,1673,87589,Along with Occupy Wall St and ANTIFA URL,NOT,0
4498,7621,1624,24935,@USER He’s a DA. Someone educate him he’s in the South now,NOT,0
3240,5477,13095,85173,@USER @USER Question: Hows that gun control laws up the ass they have working out for them?,OFF,0
713,1212,5839,76758,@USER @USER @USER @USER Anonymous profile pic with 16 followers defending Trump. See that a lot on his threads. Whoever you are you have no idea if they're prepared or not. 2900+ people died in PR from their lack of preparedness and response after the damage. ICE doesn't need $10M more to cage children.,NOT,0
3725,6293,11646,93951,@USER @USER This Pope has to go.,NOT,0
1237,2116,6442,50780,@USER We had Leveon Bell. Thats the dumbest argument. But we can compare college for when he played. His best season was 1700 yds 26 TDs. How about Collins? And this is Conners first year starting and he is starting much better than Collins,OFF,0
3779,6388,9032,32730,@USER Heroes and villains. Garak is neither. He is: URL,NOT,0
355,591,11974,16011,@USER Too funny when bum ass Antifa is trying to take the high road.,NOT,0
2992,5056,10276,12233,@USER nothing was happening behind closed doors because in the end she left him and MONTHS later he overdosed. none of ariana’s business. she is NOT responsible for him,NOT,0
2623,4422,8091,16986,@USER @USER If everyone of them own guns would they feel the same way about gun control?,NOT,0
4221,7124,10156,54247,"@USER If it's REALLY bad don't eat it, but when the waiter asks, you are obliged to say it was lovely"". Remember you can always get a kebab on the way home.""",NOT,0
268,449,10680,34027,@USER @USER No one gives a shit and no one will miss her! Sorry @USER will! URL,OFF,0
4564,7724,708,51805,22 kids a day shot in USA ? statues of children hiding under desks to silently plead with voters for protection URL URL,NOT,0
4898,8300,1281,48576,@USER Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️ URL,NOT,0
2455,4138,4781,71094,@USER @USER @USER @USER @USER @USER How is paying taxes optional? Tax evasion is a crime. We have human rights laws and the 1A; your opinion on this issue is preposterous. Gilliam is not anti 2A. Sensible gun control that would prevent mentally ill people like you from owning a gun is all we want.,OFF,0
1251,2152,3061,25722,@USER What do you mean how Chelsea have kept Hazard? He is bloody one of Chelsea key player and best in the world right now. And one big club in Europe. What do you want more?,NOT,0
279,465,2241,93128,@USER @USER @USER I am sorry but I did not hear why you were there,NOT,0
1765,3007,1880,14770,@USER Please Confirm Kavanagh ASAP! He is a fine choice! Don't let the liberals derail his nomination to the SCOTUS!,NOT,0
4999,8481,1797,15790,@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.,OFF,0
5419,9198,6482,88017,@USER Brennan is a disgrace-without a clearance 😃,OFF,0
4265,7195,3554,19533,@USER @USER I mean if she is planning on starting tour in February like she said then they will most likely go on sale end of September-beginning of October or somewhere around there,NOT,0
459,779,10482,10038,@USER ABSOLUTELY FALSE. WE ALL KNOW CP24 IS WITH LIBERALS. REMEMBER DOUG FORD IS TRYING TO SAVE TAX PAYERS’MONEY,NOT,0
5308,9009,2511,50430,@USER @USER I'm assuming he will be able to pay 92k in fees out of a 255k salary next year?  I think that woul be a negative unless the Koch bros pay it for him.  He is bought and sold by them.,NOT,0
4271,7206,10325,15703,@USER Thank you for what you are doing. For my daughters future.,NOT,0
3199,5404,12992,25978,@USER @USER I will get on my knees and thank God that people love America.,NOT,0
132,220,10065,45210,@USER @USER @USER @USER I’m just saying he’s not playing like how he should be for the amount he’s getting paid I’m sorry to let you down. URL,NOT,0
2110,3593,9477,30204,@USER And the only people who actually watch the Emmys are low intellect liberals and crackheads.,NOT,0
1601,2746,3688,39983,@USER You are not alone,NOT,0
332,544,3180,57462,@USER Antifa has never attacked voters by the way. That’s a full on lie. You have the informational diet of thinking cotton candy is a vegetable. You might want to reflect on that.,NOT,0
587,982,879,12264,@USER @USER @USER wow @USER are these the types of folks we want teaching the already confused millennials?,NOT,0
489,829,3489,33288,"@USER @USER @USER @USER I've been trying to find out the name of these for ages. I went to a Hindu birthday and we were given these little dough/pastry treats. I ate a plateful. I looked up puris"" after your post said small and found them. Asma, you are my saviour. Now to find a place that sells them.""",NOT,0
5540,9411,11252,29814,@USER Northern Ireland was explicitly designed so the British establishment could stop paying attention to Ireland. They’ve been indifferent since 1921.,OFF,0
1266,2175,13001,97132,@USER Or gun control. Or both.,NOT,0
66,113,5756,89574,@USER Nope he is called SHAZAM too,NOT,0
1675,2856,8419,42158,@USER Proud to be Antifa AF!!!!,NOT,0
3508,5933,3837,94885,@USER They are hoping all over it. But then they are probably the biggest crowd of racist bigots in the country they back antifa,OFF,0
1707,2913,5958,57414,@USER @USER Then let the proud boys back on or get rid of Antifa. Lies until one of those two choices comes to fruition. Be the man your parents expected you to be.,NOT,0
4942,8372,463,97831,@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.,OFF,0
3838,6499,10462,17737,@USER Many products hit the shelves in the US first. Canada is not that big of a economy. In fact it is 10th in the world for all you liberals thinking that somehow we could strong arm the USA.,NOT,0
4823,8182,6083,28051,@USER Exactly. We can take the theatre. 👍,NOT,0
7,14,5634,93827,@USER shit!! i left a little bit ago to get food but if you're still there i'll drop down with all the paper your heart desires!,OFF,0
3846,6513,317,29300,"@USER The only white people that thank Jesus are Republicans &amp; ex-crackheads"" - so say America-hating liberals about Christians. Many ex-Dems thank Jesus too- &amp; many former Emmys watchers. We thank Jesus DAILY for our country, our @USER &amp; the ability to TURN YOU OFF! @USER",NOT,0
340,559,4701,70708,@USER @USER I had to click on it just to see what the hell you were talking about.  I still don't know.  Is your war on conservatives like the war on christmas?,OFF,0
1519,2606,6737,33975,@USER How much you want to bet they spent these months staging this whole thing.  Then announce the week of the voting so they could call for a delay just like they did an hour ago.  Waiting to win in Nov to Stop it  #GET OUT TO VOTE #conservatives #MAGA,NOT,0
2447,4127,12608,21909,@USER @USER Congress tried Secret Shah Bano strategy for #TripleTalaq.   Then they openly took a position to appease Muslim conservatives for votes. @USER trying to confuse now about their position on it again for votes.   People of India are smarter now to know their real reason.,NOT,0
851,1433,87,14574,*babysitting 3 kids*  people:”how old do you think she is?” “she has three kids”  me:*dont get mad. don’t get mad. they don’t know. they don’t know*,NOT,0
958,1620,6438,24561,@USER Can’t we send this pig back to Canada. He’s an animal.,OFF,0
2133,3622,8667,27437,@USER @USER @USER You have of notice that he is not too much appreciated anymore here at the moment ! Good evening  ! 😘 I'sorry for my English wrote.,NOT,0
1495,2562,2301,26655,@USER Eric pay your taxes and go straight to jail.,NOT,0
4097,6923,9905,31966,@USER Graham you are on the wrong side of history.,NOT,0
695,1179,12801,58224,@USER Clearly Durbin lived under a rock for those eight years!,NOT,0
439,744,10938,64582,@USER @USER GUN CONTROL SEEMS TO WORK IN AUSTRALIA AINT HAVE A MASS SHOOTING SINCE. AND POLICE BRUTALITY HAPPENS LITERALLY EVERY WEEK THERES A NEW VIDEO  SURFACING. URL,NOT,0
3351,5670,9072,98765,@USER You will see more and more shocking vigilante style justice like this. Liberals on these courts are out of control.Swamp creatures in DC beware. Start serving the U.S. citizens 1st. Lot of fed up Americans across this great country of ours. URL,OFF,0
3809,6446,6698,14047,@USER Why do affluent liberals like Cooper who claim to support diversity usually live in areas without much diversity?,NOT,0
5089,8642,1595,61405,@USER Chances are if you say “hey no need to call her a whore” you’ll get called a libtard and blocked... but more Conservatives need to stand up and call out vile behavior. Difference between telling someone they can’t say something and what was said was wrong.,NOT,0
904,1522,6972,51013,@USER Good luck with that!,NOT,0
264,443,348,17391,@USER The Liberals are mentally unstable!!,OFF,0
104,171,6093,11428,@USER Here she is! Gotten real big 😱 URL,NOT,0
4155,7013,5984,47833,@USER She needs to make as much money as she can while the liberals are all duped.,NOT,0
1999,3401,2858,35588,@USER It's hard to really say at this point in his career. He is still so young. Let's see how his jr season plays out before we start judging him. I have a feeling he's going to earn a spot on Canada's WJC team. I think that could go a long way.,NOT,0
3536,5990,5888,15353,@USER @USER @USER @USER @USER Odd. Stating opinions comes with an attack (cunt and assumption of a streamer using boobs for attention.) It was verbal diarrhea from a person who ought to know better.,OFF,0
289,481,7338,46498,@USER just saw your algae commercial blaming @USER that’s pretty rich considering you are the Gov and have done zero zip and now you want to be Senator of FL.,OFF,0
4954,8396,9274,87582,@USER You are so good at drawing,NOT,0
3101,5238,13025,47224,@USER @USER @USER @USER Police reform yes. We should try that. Gun control? We’ve tried that over and over again. It doesn’t work. But maybe it’s like socialism or communism. We just haven’t done it right yet. /Sarcasm,OFF,0
4676,7922,12906,26789,@USER Maybe you haven’t seen how well #MAGA is working on our economy. The turn around is restitching the fray in our social fabric and rekindling our civic spirit. These reforms are enlightening and educating the next generation in responsible civics. #WalkAway,NOT,0
35,61,2211,50894,@USER @USER They need to add more gun control laws and Democrats to run things.  They have more of both than areas with much much less crime.,NOT,0
658,1111,1463,50605,@USER @USER You really have to let it go. He's going to get confirmed.  You can continue to kill babies  and gun violence will continue despite gun control.,OFF,0
